year,parent_entity,parent_type,lei,commodity,production_value,production_unit,total_emissions_MtCO2e
1974,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.65745548957103020000,Million tonnes/yr,0.88047104304330000000
1974,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,5.72860692038748500000,Million tonnes/yr,11.56657548822424900000
1975,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.67224487721819290000,Million tonnes/yr,0.90027714060309880000
1975,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,5.85747128855423950000,Million tonnes/yr,11.82676430251319700000
1976,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.68736695015981090000,Million tonnes/yr,0.92052877367497500000
1976,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,5.98923444652474900000,Million tonnes/yr,12.09280603559297900000
1977,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.70282919274678830000,Million tonnes/yr,0.94123596537737810000
1977,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,6.12396160159286800000,Million tonnes/yr,12.36483234688747000000
1978,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.71863925625373460000,Million tonnes/yr,0.96240896237467200000
1978,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,6.26171942889242200000,Million tonnes/yr,12.64297785952220100000
1979,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.73480496522932210000,Million tonnes/yr,0.98405824338159900000
1979,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,6.40257610314900000000,Million tonnes/yr,12.92738022443410800000
1980,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.75133432021786930000,Million tonnes/yr,1.00619452280805090000
1980,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,6.54660133224613100000,Million tonnes/yr,13.21818018814466800000
1981,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.76823550138811570000,Million tonnes/yr,1.02882875561876190000
1981,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,6.69386639351305300000,Million tonnes/yr,13.51552166602819800000
1982,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.78551687216199920000,Million tonnes/yr,1.05197214219300280000
1982,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,6.84444416456930300000,Million tonnes/yr,13.81955180458985300000
1983,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.80318698647220770000,Million tonnes/yr,1.07563613804396870000
1983,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,6.99840916687003740000,Million tonnes/yr,14.13042106938758700000
1984,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.82125458694779160000,Million tonnes/yr,1.09983245138893220000
1984,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,7.15583759382904100000,Million tonnes/yr,14.44828330181503900000
1985,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.83972861670768580000,Million tonnes/yr,1.12457305894324740000
1985,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,7.31680735527124500000,Million tonnes/yr,14.77329580885519200000
1986,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.85861821754632220000,Million tonnes/yr,1.14987020349050420000
1986,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,7.48139811372047800000,Million tonnes/yr,15.10561943634861800000
1987,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.87793273809837560000,Million tonnes/yr,1.17573640481683800000
1987,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,7.64969132250162400000,Million tonnes/yr,15.44541864592520300000
1988,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.67834588260319650000,Million tonnes/yr,2.24765778563540700000
1988,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,14.62393117429802700000,Million tonnes/yr,29.52703968221871400000
1989,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1989,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,12.60999728110000000000,Million tonnes/yr,25.46072500437506400000
1990,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1990,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,12.70071668600000000000,Million tonnes/yr,25.64389568785977500000
1991,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1991,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,13.42647192520000100000,Million tonnes/yr,27.10926115573748000000
1992,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1992,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,16.60165109670000000000,Million tonnes/yr,33.52023507770242400000
1993,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1993,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,11.97496144680000000000,Million tonnes/yr,24.17853021998207600000
1994,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1994,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,11.97496144680000000000,Million tonnes/yr,24.17853021998207600000
1995,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1995,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,11.33992561250000000000,Million tonnes/yr,22.89633543558908700000
1996,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1996,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,11.97496144680000000000,Million tonnes/yr,24.17853021998207600000
1997,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1997,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,12.24711966150000000000,Million tonnes/yr,24.72804227043621200000
1998,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1998,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,11.79352263700000000000,Million tonnes/yr,23.81218885301265300000
1999,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
1999,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,12.42855847129999900000,Million tonnes/yr,25.09438363740563500000
2000,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
2000,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,12.06568085170000000000,Million tonnes/yr,24.36170090346678700000
2001,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
2001,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,11.88424204190000000000,Million tonnes/yr,23.99535953649736400000
2002,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
2002,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,11.79352263700000000000,Million tonnes/yr,23.81218885301265300000
2003,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
2003,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,10.06985394390000000000,Million tonnes/yr,20.33194586680310700000
2004,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
2004,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,25.85503039650000000000,Million tonnes/yr,52.20364479314311000000
2005,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
2005,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,24.40351991810000000000,Million tonnes/yr,49.27291385738771000000
2006,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
2006,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,18.80794702386800000000,Million tonnes/yr,37.97494610005063000000
2007,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
2007,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,32.20538873950000000000,Million tonnes/yr,65.02559263707300000000
2008,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.81438809800000000000,Million tonnes/yr,2.42984689681995100000
2008,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,30.02812302190000000000,Million tonnes/yr,60.62949623343990000000
2009,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,3.11946313139017200000,Million tonnes/yr,4.17761658484636800000
2009,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,27.18081810430263400000,Million tonnes/yr,54.88053008423963000000
2010,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,3.12880284199725700000,Million tonnes/yr,4.19012441978027000000
2010,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,27.26219780131713200000,Million tonnes/yr,55.04484305278650400000
2011,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,2.80191299252194000000,Million tonnes/yr,3.75235022625183600000
2011,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,24.41390847838525600000,Million tonnes/yr,49.29388930018268000000
2012,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,2.12244909144300800000,Million tonnes/yr,2.84240529586031080000
2012,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,18.49353567480357400000,Million tonnes/yr,37.34012114978819000000
2013,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.85944285896395130000,Million tonnes/yr,2.49018468851727200000
2013,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,16.20188346529863200000,Million tonnes/yr,32.71306807347030000000
2014,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.64294838191527210000,Million tonnes/yr,2.20025309460125440000
2014,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,14.31550213495092200000,Million tonnes/yr,28.90429355633729400000
2015,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.51686229733796840000,Million tonnes/yr,2.03139733453533950000
2015,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,13.21687625247103200000,Million tonnes/yr,26.68606853590578300000
2016,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.12366050736047600000,Million tonnes/yr,1.50481751941528900000
2016,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,9.79079109343694200000,Million tonnes/yr,19.76849273226308400000
2017,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.82880861056770480000,Million tonnes/yr,2.44915899314146900000
2017,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,15.93495806380849000000,Million tonnes/yr,32.17412154616145000000
2018,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.72934069890724840000,Million tonnes/yr,2.31595055953912170000
2018,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,15.06826431419114000000,Million tonnes/yr,30.42418847876169000000
2019,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.92743584386813000000,Million tonnes/yr,2.58124158177900440000
2019,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,16.79432673866783800000,Million tonnes/yr,33.90926462511852400000
2020,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.90585842155420910000,Million tonnes/yr,1.21313476262216650000
2020,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,7.89301618426435100000,Million tonnes/yr,15.93671354900609700000
2021,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.90585842155420910000,Million tonnes/yr,1.21313476262216650000
2021,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,7.89301618426435100000,Million tonnes/yr,15.93671354900609700000
2022,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.70300262451743600000,Million tonnes/yr,2.28067834385668670000
2022,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,14.83877277511134000000,Million tonnes/yr,29.96082430531343400000
2023,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,1.16446151768399990000,Million tonnes/yr,1.55945864522019020000
2023,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,10.14099011031600000000,Million tonnes/yr,20.47557622060959700000
2024,Kiewit Mining Group,Investor-owned Company,,Lignite Coal,0.63100695144599990000,Million tonnes/yr,0.84505089320911120000
2024,Kiewit Mining Group,Investor-owned Company,,Sub-Bituminous Coal,5.49527413055400000000,Million tonnes/yr,11.09545548208767400000
1946,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,0.59000000000000010000,Million bbl/yr,0.23527895915628108000
1947,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,3.58500000000000040000,Million bbl/yr,1.42961876029706360000
1948,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,6.58000000000000000000,Million bbl/yr,2.62395856143784640000
1949,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,9.57500000000000100000,Million bbl/yr,3.81829836257862900000
1950,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,12.57000000000000000000,Million bbl/yr,5.01263816371941100000
1951,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,18.11000000000000000000,Million bbl/yr,7.22186771240720300000
1952,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,23.65000000000000200000,Million bbl/yr,9.43109726109499400000
1953,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,29.18999999999999800000,Million bbl/yr,11.64032680978278700000
1954,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,34.73000000000000400000,Million bbl/yr,13.84955635847058000000
1955,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,40.27000000000000000000,Million bbl/yr,16.05878590715837000000
1956,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,44.59800000000000600000,Million bbl/yr,17.78469664483359500000
1957,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,48.92600000000000000000,Million bbl/yr,19.51060738250882700000
1958,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,53.25400000000000000000,Million bbl/yr,21.23651812018404800000
1959,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,57.58200000000001000000,Million bbl/yr,22.96242885785928300000
1960,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,61.68500000000000000000,Million bbl/yr,24.59861456873762400000
1961,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,63.51000000000000500000,Million bbl/yr,25.32638423053459000000
1962,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,71.54000000000000000000,Million bbl/yr,28.52857074244126800000
1963,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,76.65000000000000000000,Million bbl/yr,30.56632579547278500000
1964,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,83.95000000000000000000,Million bbl/yr,33.47740444266067000000
1964,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,0.75000000000000000000,Bcf/yr,0.05466779277138282000
1965,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,86.14000000000000000000,Million bbl/yr,34.35072803681703000000
1965,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,0.80000000000000000000,Bcf/yr,0.05831231228947501000
1966,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,90.52000000000000000000,Million bbl/yr,36.09737522512975000000
1966,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,0.83000000000000010000,Bcf/yr,0.06049902400033032000
1967,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,91.25000000000000000000,Million bbl/yr,36.38848308984855000000
1967,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,0.85000000000000010000,Bcf/yr,0.06195683180756720000
1968,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,95.26500000000000000000,Million bbl/yr,37.98957634580188600000
1968,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,17.57740000000000000000,Bcf/yr,1.28122354754627250000
1969,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,101.10500000000000000000,Million bbl/yr,40.31843926355219000000
1969,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,19.16270000000000000000,Bcf/yr,1.39677668338690330000
1970,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,109.13499999999999000000,Million bbl/yr,43.52062577545885000000
1970,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,20.37820000000000300000,Bcf/yr,1.48537495287172460000
1971,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,116.80000000000001000000,Million bbl/yr,46.57725835500614400000
1971,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,15.77649999999999900000,Bcf/yr,1.14995524354362780000
1972,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,194.54500000000002000000,Million bbl/yr,77.58024594755712000000
1972,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,29.51698750000000300000,Bcf/yr,2.15150474118066300000
1973,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,358.24750000000000000000,Million bbl/yr,142.86118461074540000000
1973,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,60.46462500000000000000,Bcf/yr,4.40729011933249650000
1974,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,744.60000000000000000000,Million bbl/yr,296.93002201316415000000
1974,Kuwait Petroleum Corp.,State-owned Entity,,Natural Gas,149.51520000000002000000,Bcf/yr,10.89822129302914200000
1975,Kuwait Petroleum Corp.,State-owned Entity,,Oil & NGL,759.19999999999990000000,Million bbl/yr,302.75217930753990000000
